Phone,Price,Mobile Link,Brand
DIZO Star 500,"₹1,999",https://www.flipkart.com/dizo-star-500/p/itm120ee1cab516b?pid=MOBG2MCCRRJHQYCS&lid=LSTMOBG2MCCRRJHQYCSGKAYDZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_244&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBG2MCCRRJHQYCS.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,DIZO
"OnePlus Nord 3 5G (Tempest Gray, 256 GB)","₹35,700",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-256-gb/p/itm5fc87afce35dc?pid=MOBGRK35QGGTMTZ3&lid=LSTMOBGRK35QGGTMTZ3Z6ASYK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_245&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBGRK35QGGTMTZ3.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,OnePlus
Micromax X513+,₹999,https://www.flipkart.com/micromax-x513/p/itmbe37b321587ec?pid=MOBGRESEQFWQYBBH&lid=LSTMOBGRESEQFWQYBBHOPCEER&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_246&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBGRESEQFWQYBBH.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,Micromax
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_247&otracker=browse&fm=organic&iid=en_w9_SMuYyXW8WpBRaKk4JPglflr5fW9PRsiZvDgBaY1jbjUkqrY7gQPR5ZOTzUcnjkUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,Xiaomi
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_248&otracker=browse&fm=organic&iid=en_w9_SMuYyXW8WpBRaKk4JPglflr5fW9PRsiZvDgBaY1gIxzGJa98vHTDq_IxI4hJthLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,SAMSUNG
"REDMI 13c 5G (Startrail Green, 128 GB)","₹10,600",https://www.flipkart.com/redmi-13c-5g-startrail-green-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7FHYCJQPB&lid=LSTMOBGW6S7FHYCJQPBLUUEHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_249&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBGW6S7FHYCJQPB.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,REDMI
"REDMI 12 (Moonstone Silver, 128 GB)","₹9,999",https://www.flipkart.com/redmi-12-moonstone-silver-128-gb/p/itm6722b15672602?pid=MOBGRMFK4CSR7GGH&lid=LSTMOBGRMFK4CSR7GGHHKEX2Z&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_250&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBGRMFK4CSR7GGH.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,REDMI
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_251&otracker=browse&fm=organic&iid=en_w9_SMuYyXW8WpBRaKk4JPglflr5fW9PRsiZvDgBaY1j2GLyXrsAw_XxXl6RgQvyY1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,REDMI
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_252&otracker=browse&fm=organic&iid=en_w9_SMuYyXW8WpBRaKk4JPglflr5fW9PRsiZvDgBaY1gVOmWVWC1pzuFXDCSYNT1QeY9EBPqFKwGYv3ptPCd7vvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,SAMSUNG
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Graphite, 128 GB)","₹29,999",https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-graphite-128-gb/p/itm5a614a9761bc7?pid=MOBGTKQGXJDVF95N&lid=LSTMOBGTKQGXJDVF95NQOMKIW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_253&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBGTKQGXJDVF95N.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,Samsung
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Olive, 128 GB)","₹29,999",https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-olive-128-gb/p/itm628856d2794e5?pid=MOBGTKQGTQW4PZUF&lid=LSTMOBGTKQGTQW4PZUFFPR4CC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_254&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBGTKQGTQW4PZUF.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,Samsung
"REDMI 12 (Pastel Blue, 128 GB)","₹9,499",https://www.flipkart.com/redmi-12-pastel-blue-128-gb/p/itm48719506a7ceb?pid=MOBGRMFKKGYD9ETX&lid=LSTMOBGRMFKKGYD9ETX5KD9VL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_255&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBGRMFKKGYD9ETX.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,REDMI
Micromax J2,₹865,https://www.flipkart.com/micromax-j2/p/itm2fed24aa6877e?pid=MOBGG9HRSGYNCHPF&lid=LSTMOBGG9HRSGYNCHPFQABZ6K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_256&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBGG9HRSGYNCHPF.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,Micromax
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_257&otracker=browse&fm=organic&iid=en_w9_SMuYyXW8WpBRaKk4JPglflr5fW9PRsiZvDgBaY1hgl3f3CBu0RVIv3TaJmxk5Th1-ygBEOOJ9kZbGsHpP2vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,SAMSUNG
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_258&otracker=browse&fm=organic&iid=en_w9_SMuYyXW8WpBRaKk4JPglflr5fW9PRsiZvDgBaY1jNl3X1mjhaq55tFUSVCuTiBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,SAMSUNG
LAVA Gem Power Dual Sim Keypad Phone|2575 mAh Battery| Expandable Upto 32 MB,"₹1,547",https://www.flipkart.com/lava-gem-power-dual-sim-keypad-phone-2575-mah-battery-expandable-upto-32-mb/p/itmec5c1a06c7267?pid=MOBGZVHHPTMMMBFU&lid=LSTMOBGZVHHPTMMMBFUMQJOKJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_259&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBGZVHHPTMMMBFU.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,LAVA
"Apple iPhone 15 (Green, 128 GB)","₹65,999",https://www.flipkart.com/apple-iphone-15-green-128-gb/p/itm235cd318bde73?pid=MOBGTAGPYYWZRUJX&lid=LSTMOBGTAGPYYWZRUJXXIP6YM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_260&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBGTAGPYYWZRUJX.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,Apple
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_261&otracker=browse&fm=organic&iid=en_w9_SMuYyXW8WpBRaKk4JPglflr5fW9PRsiZvDgBaY1jZMpMqiyDIlLUv7y2qs0eqOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,SAMSUNG
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_262&otracker=browse&fm=organic&iid=en_w9_SMuYyXW8WpBRaKk4JPglflr5fW9PRsiZvDgBaY1ieQG-a8VBwy1tR0qkYYTtiQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,SAMSUNG
"Infinix HOT 30 5G (Aurora Blue, 128 GB)","₹12,999",https://www.flipkart.com/infinix-hot-30-5g-aurora-blue-128-gb/p/itm6d838a176d8c4?pid=MOBGR4GQRX8WPGMG&lid=LSTMOBGR4GQRX8WPGMGTHI2N4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_263&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBGR4GQRX8WPGMG.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,Infinix
"Infinix Zero 30 5G (Fantasy Purple, 256 GB)","₹21,999",https://www.flipkart.com/infinix-zero-30-5g-fantasy-purple-256-gb/p/itm38408251441a4?pid=MOBGSFECWEYCTMBU&lid=LSTMOBGSFECWEYCTMBU3SEUXQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_264&otracker=browse&fm=organic&iid=44e82f26-2441-4a2b-af61-4b390c3eb34a.MOBGSFECWEYCTMBU.SEARCH&ppt=None&ppn=None&ssid=b4dnjzetq80000001713044787104,Infinix
LAVA Gem Power Dual Sim Keypad Phone|2575 mAh Battery| Expandable Upto 32 MB,"₹1,547",https://www.flipkart.com/lava-gem-power-dual-sim-keypad-phone-2575-mah-battery-expandable-upto-32-mb/p/itmec5c1a06c7267?pid=MOBGZVHHPTMMMBFU&lid=LSTMOBGZVHHPTMMMBFUMQJOKJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_265&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBGZVHHPTMMMBFU.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,LAVA
"OnePlus 11R 5G (Sonic Black, 256 GB)","₹35,897",https://www.flipkart.com/oneplus-11r-5g-sonic-black-256-gb/p/itmd8344a066fd54?pid=MOBGN3AUFRGVERFB&lid=LSTMOBGN3AUFRGVERFBGC3OLV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_266&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBGN3AUFRGVERFB.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,OnePlus
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_267&otracker=browse&fm=organic&iid=en_RNbsbukSdhVuD8iXNI9OrLtz_kDL7aavfMkLOJ-dE5QO-EUZs-nX3sdq1sJH5y3DqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,REDMI
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_268&otracker=browse&fm=organic&iid=en_RNbsbukSdhVuD8iXNI9OrLtz_kDL7aavfMkLOJ-dE5TL24vBdERCejrl5ENA_w2HWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,SAMSUNG
Micromax X513+,₹999,https://www.flipkart.com/micromax-x513/p/itmbe37b321587ec?pid=MOBGRESEQFWQYBBH&lid=LSTMOBGRESEQFWQYBBHOPCEER&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_269&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBGRESEQFWQYBBH.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,Micromax
"OnePlus 11R 5G (Red, 128 GB)","₹39,999",https://www.flipkart.com/oneplus-11r-5g-red-128-gb/p/itmd8344a066fd54?pid=MOBGU5H75Z53G2TT&lid=LSTMOBGU5H75Z53G2TTNIXEFH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_270&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBGU5H75Z53G2TT.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,OnePlus
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_271&otracker=browse&fm=organic&iid=en_RNbsbukSdhVuD8iXNI9OrLtz_kDL7aavfMkLOJ-dE5SEnoJxS6WP8684E2my3Xk3kUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,Xiaomi
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_272&otracker=browse&fm=organic&iid=en_RNbsbukSdhVuD8iXNI9OrLtz_kDL7aavfMkLOJ-dE5T07r0AUT1lZe3gQ6FVMNOwhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,SAMSUNG
"Nokia 5310 DS Keypad Mobile, FM Radio,Camera with Flash (8MB RAM)","₹3,547",https://www.flipkart.com/nokia-5310-ds-keypad-mobile-fm-radio-camera-flash-8mb-ram/p/itma2a6226df7fc3?pid=MOBFUTFZTGHHWCEZ&lid=LSTMOBFUTFZTGHHWCEZNBZBBP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_273&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBFUTFZTGHHWCEZ.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,Nokia
"Motorola Edge 40 Neo (Soothing Sea, 256 GB)","₹24,999",https://www.flipkart.com/motorola-edge-40-neo-soothing-sea-256-gb/p/itm5bd7da24f41ef?pid=MOBGQFX6H2H2UHFZ&lid=LSTMOBGQFX6H2H2UHFZTTEXAM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_274&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBGQFX6H2H2UHFZ.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,Motorola
"realme 12 Pro+ 5G (Explorer Red, 128 GB)","₹29,999",https://www.flipkart.com/realme-12-pro-5g-explorer-red-128-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SMHNFVVDX&lid=LSTMOBGWH8SMHNFVVDXKUYI3C&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_275&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBGWH8SMHNFVVDX.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,realme
"Apple iPhone 15 (Green, 128 GB)","₹65,999",https://www.flipkart.com/apple-iphone-15-green-128-gb/p/itm235cd318bde73?pid=MOBGTAGPYYWZRUJX&lid=LSTMOBGTAGPYYWZRUJXXIP6YM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_276&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBGTAGPYYWZRUJX.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,Apple
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_277&otracker=browse&fm=organic&iid=en_RNbsbukSdhVuD8iXNI9OrLtz_kDL7aavfMkLOJ-dE5ShwybDBXhr3s8mY6vDlf271TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,REDMI
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_278&otracker=browse&fm=organic&iid=en_RNbsbukSdhVuD8iXNI9OrLtz_kDL7aavfMkLOJ-dE5T9UdsTtRHX3hwEvPPbi316lQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,SAMSUNG
DIZO Star 500,"₹1,999",https://www.flipkart.com/dizo-star-500/p/itm120ee1cab516b?pid=MOBG2MCCRRJHQYCS&lid=LSTMOBG2MCCRRJHQYCSGKAYDZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_279&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBG2MCCRRJHQYCS.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,DIZO
Micromax X513+,₹995,https://www.flipkart.com/micromax-x513/p/itmbe37b321587ec?pid=MOBG6XZBNVBXSFRY&lid=LSTMOBG6XZBNVBXSFRYTOOUPH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_280&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBG6XZBNVBXSFRY.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,Micromax
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_281&otracker=browse&fm=organic&iid=en_RNbsbukSdhVuD8iXNI9OrLtz_kDL7aavfMkLOJ-dE5ScOlF2V1g2NAeGMzf1KzJFDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,SAMSUNG
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_282&otracker=browse&fm=organic&iid=en_RNbsbukSdhVuD8iXNI9OrLtz_kDL7aavfMkLOJ-dE5RXy5keb9kOrAGaGQCxGeQCBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,SAMSUNG
"realme 12 Pro+ 5G (Navigator Beige, 256 GB)","₹31,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SFQGSBNDU&lid=LSTMOBGWH8SFQGSBNDURMZVFN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_283&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBGWH8SFQGSBNDU.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,realme
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)","₹31,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8S2TF4CAGN&lid=LSTMOBGWH8S2TF4CAGNYBR2EJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_284&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBGWH8S2TF4CAGN.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,realme
"Motorola e13 (Little Boy Blue, 128 GB)","₹7,499",https://www.flipkart.com/motorola-e13-little-boy-blue-128-gb/p/itm66c82f55a50c5?pid=MOBGR4J7YNRQY2BX&lid=LSTMOBGR4J7YNRQY2BXTHV4TL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_285&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBGR4J7YNRQY2BX.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,Motorola
"Infinix HOT 30 5G (Knight Black, 128 GB)","₹12,999",https://www.flipkart.com/infinix-hot-30-5g-knight-black-128-gb/p/itm6d838a176d8c4?pid=MOBGR4GQJGGZF8KS&lid=LSTMOBGR4GQJGGZF8KSNY7F8M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_286&otracker=browse&fm=organic&iid=ec424604-8d7a-4ea1-bd21-4b95248942d0.MOBGR4GQJGGZF8KS.SEARCH&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,Infinix
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_287&otracker=browse&fm=organic&iid=en_RNbsbukSdhVuD8iXNI9OrLtz_kDL7aavfMkLOJ-dE5SP5mDbYMN0u75WWJQkrhRPOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,SAMSUNG
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_288&otracker=browse&fm=organic&iid=en_RNbsbukSdhVuD8iXNI9OrLtz_kDL7aavfMkLOJ-dE5RJjr74SzDgQy4osjFi8ERxQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=y7sm0ghcxc0000001713044788603,SAMSUNG
Nokia TA-1304/105 SS,"₹1,205",https://www.flipkart.com/nokia-ta-1304-105-ss/p/itm466fdd855da97?pid=MOBEWSZFGGR4QMCE&lid=LSTMOBEWSZFGGR4QMCERKSFOI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_289&otracker=browse&fm=organic&iid=bd1bc7ef-2db0-4fc3-9c26-b8fdaf040760.MOBEWSZFGGR4QMCE.SEARCH&ppt=None&ppn=None&ssid=6mmp4nzbgg0000001713044790015,Nokia
LAVA Hero 600i Sapphire Blue,₹898,https://www.flipkart.com/lava-hero-600i-sapphire-blue/p/itmf4b40ad6ec70b?pid=MOBGKFJJ23BK8GDT&lid=LSTMOBGKFJJ23BK8GDTLBSVWJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_290&otracker=browse&fm=organic&iid=bd1bc7ef-2db0-4fc3-9c26-b8fdaf040760.MOBGKFJJ23BK8GDT.SEARCH&ppt=None&ppn=None&ssid=6mmp4nzbgg0000001713044790015,LAVA
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_291&otracker=browse&fm=organic&iid=en_wTMsXo5h6_phIKOtQGgvgBDi-t9rXAcXfUdLphpXB1l21RVTV9VZT86x-qb5bi9dqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=6mmp4nzbgg0000001713044790015,REDMI
