Phone,Price,Mobile Link,Brand,Color,Storage
"realme Narzo N53 (Feather Gold, 128 GB)","₹9,970",https://www.flipkart.com/realme-narzo-n53-feather-gold-128-gb/p/itm3061a0a591574?pid=MOBGPYGW4RT75PEP&lid=LSTMOBGPYGW4RT75PEP9P4GWN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_208&otracker=browse&fm=organic&iid=fea20cbb-257d-4a55-9821-7bbb6d8ef4de.MOBGPYGW4RT75PEP.SEARCH&ppt=None&ppn=None&ssid=lhg9oxk2000000001713283735117,realme,Sea Green,64 GB
"REDMI 12 5G (Moonstone Silver, 128 GB)","₹12,549",https://www.flipkart.com/redmi-12-5g-moonstone-silver-128-gb/p/itm0c8ba13f6fc5b?pid=MOBGZF9P9TWKG2HT&lid=LSTMOBGZF9P9TWKG2HT4UYQYJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_209&otracker=browse&fm=organic&iid=fea20cbb-257d-4a55-9821-7bbb6d8ef4de.MOBGZF9P9TWKG2HT.SEARCH&ppt=None&ppn=None&ssid=lhg9oxk2000000001713283735117,REDMI,Jade Black,128 GB
LAVA A3 Vibe DS Keypad Mobile| 1750 mAh Battery|Expandable Storage 32GB,"₹1,289",https://www.flipkart.com/lava-a3-vibe-ds-keypad-mobile-1750-mah-battery-expandable-storage-32gb/p/itmbb2b1e77c19d4?pid=MOBGRHR52V5CXFWF&lid=LSTMOBGRHR52V5CXFWFQHSDIA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_210&otracker=browse&fm=organic&iid=fea20cbb-257d-4a55-9821-7bbb6d8ef4de.MOBGRHR52V5CXFWF.SEARCH&ppt=None&ppn=None&ssid=lhg9oxk2000000001713283735117,LAVA,Jazzy Green,128 GB
"REDMI A3 (Midnight Black, 64 GB)","₹6,750",https://www.flipkart.com/redmi-a3-midnight-black-64-gb/p/itm7dda8318adf28?pid=MOBGZF9P2MQJVZV5&lid=LSTMOBGZF9P2MQJVZV5FD28FT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_211&otracker=browse&fm=organic&iid=fea20cbb-257d-4a55-9821-7bbb6d8ef4de.MOBGZF9P2MQJVZV5.SEARCH&ppt=None&ppn=None&ssid=lhg9oxk2000000001713283735117,REDMI,Glimmer Black,128 GB
"POCO X6 Neo 5G (Martian Orange, 256 GB)","₹17,999",https://www.flipkart.com/poco-x6-neo-5g-martian-orange-256-gb/p/itm4257d01051fff?pid=MOBGYQ6BZDTVUEBZ&lid=LSTMOBGYQ6BZDTVUEBZYFUMLX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_212&otracker=browse&fm=organic&iid=fea20cbb-257d-4a55-9821-7bbb6d8ef4de.MOBGYQ6BZDTVUEBZ.SEARCH&ppt=None&ppn=None&ssid=lhg9oxk2000000001713283735117,POCO,Ice Blue,128 GB
"Infinix Note 30 5G (Interstellar Blue, 256 GB)","₹15,499",https://www.flipkart.com/infinix-note-30-5g-interstellar-blue-256-gb/p/itm12c179f0a6281?pid=MOBGQ9HPTHRDF7ZX&lid=LSTMOBGQ9HPTHRDF7ZXGLKHRK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_213&otracker=browse&fm=organic&iid=fea20cbb-257d-4a55-9821-7bbb6d8ef4de.MOBGQ9HPTHRDF7ZX.SEARCH&ppt=None&ppn=None&ssid=lhg9oxk2000000001713283735117,Infinix,Blue Black,128 GB
"Infinix Note 30 5G (Magic Black, 256 GB)","₹15,499",https://www.flipkart.com/infinix-note-30-5g-magic-black-256-gb/p/itm12c179f0a6281?pid=MOBGQ9HPEZKFHZFQ&lid=LSTMOBGQ9HPEZKFHZFQUVHIKF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_214&otracker=browse&fm=organic&iid=fea20cbb-257d-4a55-9821-7bbb6d8ef4de.MOBGQ9HPEZKFHZFQ.SEARCH&ppt=None&ppn=None&ssid=lhg9oxk2000000001713283735117,Infinix,Stardust Silver,256 GB
"Motorola Edge 40 Neo (Caneel Bay, 256 GB)","₹24,999",https://www.flipkart.com/motorola-edge-40-neo-caneel-bay-256-gb/p/itm55813a9671489?pid=MOBGQFX6APUFAPMS&lid=LSTMOBGQFX6APUFAPMSU240FX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_215&otracker=browse&fm=organic&iid=fea20cbb-257d-4a55-9821-7bbb6d8ef4de.MOBGQFX6APUFAPMS.SEARCH&ppt=None&ppn=None&ssid=lhg9oxk2000000001713283735117,Motorola,Glimmer Black,128 GB
"POCO X6 Neo 5G (Astral Black, 256 GB)","₹17,999",https://www.flipkart.com/poco-x6-neo-5g-astral-black-256-gb/p/itm92b6e8a77371b?pid=MOBGYQ6BAZHQGXKZ&lid=LSTMOBGYQ6BAZHQGXKZYNO2KY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_216&otracker=browse&fm=organic&iid=fea20cbb-257d-4a55-9821-7bbb6d8ef4de.MOBGYQ6BAZHQGXKZ.SEARCH&ppt=None&ppn=None&ssid=lhg9oxk2000000001713283735117,POCO,Aurora Gold,128 GB
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_217&otracker=browse&fm=organic&iid=en_9gi5ym0MBeLGqlMaTRM8hONR3nasU774wN4pKMEH8P8TuBHMx7Zr8AVgyQbhHJ09UhCgNtUJgrdrwsXsjTCLxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,Nothing,2a,Not available
Micromax J2,₹862,https://www.flipkart.com/micromax-j2/p/itm2fed24aa6877e?pid=MOBGG9HRSGYNCHPF&lid=LSTMOBGG9HRSGYNCHPFQABZ6K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_218&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGG9HRSGYNCHPF.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,Micromax,Starfrost White,128 GB
"Infinix HOT 30 5G (Miami Orange, 128 GB)","₹12,999",https://www.flipkart.com/infinix-hot-30-5g-miami-orange-128-gb/p/itm6d838a176d8c4?pid=MOBGR4GQYSBPZXVF&lid=LSTMOBGR4GQYSBPZXVFHGVWBG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_219&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGR4GQYSBPZXVF.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,Infinix,Power Black,64 GB
"OnePlus Nord 3 5G (Misty Green, 128 GB)","₹24,213",https://www.flipkart.com/oneplus-nord-3-5g-misty-green-128-gb/p/itm5fc87afce35dc?pid=MOBGRKA2GBGGS6QZ&lid=LSTMOBGRKA2GBGGS6QZJL1HAH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_220&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGRKA2GBGGS6QZ.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,OnePlus,Ocean Green,128 GB
"POCO C65 (Pastel Green, 128 GB)","₹7,299",https://www.flipkart.com/poco-c65-pastel-green-128-gb/p/itm534cf85baf789?pid=MOBGXTV9GCTRG3NV&lid=LSTMOBGXTV9GCTRG3NVGJTTCT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_221&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGXTV9GCTRG3NV.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,POCO,Charcoal Black,128 GB
"OnePlus 11R 5G (Sonic Black, 256 GB)","₹36,480",https://www.flipkart.com/oneplus-11r-5g-sonic-black-256-gb/p/itmd8344a066fd54?pid=MOBGN3AUFRGVERFB&lid=LSTMOBGN3AUFRGVERFBTAWCQY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_222&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGN3AUFRGVERFB.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,OnePlus,Ice Blue,128 GB
"Infinix HOT 30 5G (Miami Orange, 128 GB)","₹11,999",https://www.flipkart.com/infinix-hot-30-5g-miami-orange-128-gb/p/itm6d838a176d8c4?pid=MOBGR4GQEN8QVZH8&lid=LSTMOBGR4GQEN8QVZH8PNIICZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_223&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGR4GQEN8QVZH8.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,Infinix,Ink blue,128 GB
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Olive, 128 GB)","₹29,999",https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-olive-128-gb/p/itm628856d2794e5?pid=MOBGTKQGTQW4PZUF&lid=LSTMOBGTKQGTQW4PZUFFPR4CC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_224&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGTKQGTQW4PZUF.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,Samsung,Ash Black,128 GB
"OnePlus 11R 5G (Galactic Silver, 128 GB)","₹33,094",https://www.flipkart.com/oneplus-11r-5g-galactic-silver-128-gb/p/itmd8344a066fd54?pid=MOBGN3C4MWPDUDYZ&lid=LSTMOBGN3C4MWPDUDYZXHVR7N&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_225&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGN3C4MWPDUDYZ.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,OnePlus,Ink blue,128 GB
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Graphite, 128 GB)","₹29,999",https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-graphite-128-gb/p/itm5a614a9761bc7?pid=MOBGTKQGXJDVF95N&lid=LSTMOBGTKQGXJDVF95NQOMKIW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_226&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGTKQGXJDVF95N.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,Samsung,Royal Blue,64 GB
"OnePlus 11R 5G (Galactic Silver, 256 GB)","₹36,680",https://www.flipkart.com/oneplus-11r-5g-galactic-silver-256-gb/p/itmd8344a066fd54?pid=MOBGN3BQGU5BRTHZ&lid=LSTMOBGN3BQGU5BRTHZWFOUVK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_227&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGN3BQGU5BRTHZ.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,OnePlus,White,512 GB
"Infinix Note 30 5G (Interstellar Blue, 128 GB)","₹14,999",https://www.flipkart.com/infinix-note-30-5g-interstellar-blue-128-gb/p/itm12c179f0a6281?pid=MOBGQ9HPFCX4UQ3J&lid=LSTMOBGQ9HPFCX4UQ3JFFYXV0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_228&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGQ9HPFCX4UQ3J.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,Infinix,Groovy Violet,128 GB
Jio B1,"₹1,548",https://www.flipkart.com/jio-b1/p/itm739ff475d0764?pid=MOBGWXSUHMAETSAY&lid=LSTMOBGWXSUHMAETSAYIKAQ1U&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_229&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGWXSUHMAETSAY.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,Jio,Starshine Green,128 GB
"POCO M6 5G - Locked with Airtel Prepaid (Polaris Green, 128 GB)","₹8,599",https://www.flipkart.com/poco-m6-5g-locked-airtel-prepaid-polaris-green-128-gb/p/itm7315a18fd2062?pid=MOBGYHSDVYXGWQHB&lid=LSTMOBGYHSDVYXGWQHBIS9BHR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_230&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGYHSDVYXGWQHB.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,POCO,Satin Blue,64 GB
SAMSUNG GT-E1215,"₹1,299",https://www.flipkart.com/samsung-gt-e1215/p/itmc3b5119c0f7db?pid=MOBDADMTTV7HXGTF&lid=LSTMOBDADMTTV7HXGTF7JASZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_231&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBDADMTTV7HXGTF.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,SAMSUNG,Glacier Blue,128 GB
Kechaoda K55 Pro,"₹1,130",https://www.flipkart.com/kechaoda-k55-pro/p/itm15c4cff59145e?pid=MOBGDPAEESUHWZWM&lid=LSTMOBGDPAEESUHWZWMGK9OLP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_232&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGDPAEESUHWZWM.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,Kechaoda,Sea Green,64 GB
"Nothing Phone (2a) 5G (White, 256 GB)","₹27,999",https://www.flipkart.com/nothing-phone-2a-5g-white-256-gb/p/itm85c6bca5edadc?pid=MOBGVMQS98EEEKTZ&lid=LSTMOBGVMQS98EEEKTZGRWCDA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_233&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGVMQS98EEEKTZ.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,Nothing,Jade Black,128 GB
"POCO M6 5G - Locked with Airtel Prepaid (Orion Blue, 128 GB)","₹8,599",https://www.flipkart.com/poco-m6-5g-locked-airtel-prepaid-orion-blue-128-gb/p/itmb21d22a9a4a16?pid=MOBGYHSDBXEZDV3Z&lid=LSTMOBGYHSDBXEZDV3ZNUHUZ2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_234&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGYHSDBXEZDV3Z.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,POCO,Jazzy Green,128 GB
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)","₹8,599",https://www.flipkart.com/poco-m6-5g-locked-airtel-prepaid-galactic-black-128-gb/p/itm9ba7c5ddd1646?pid=MOBGYHSD7EA8H4AV&lid=LSTMOBGYHSD7EA8H4AVCAOR3W&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_235&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGYHSD7EA8H4AV.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,POCO,Glimmer Black,128 GB
Kechaoda K115,₹899,https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBFPFFZYMPFHRXH&lid=LSTMOBFPFFZYMPFHRXHYCTCUG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_236&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBFPFFZYMPFHRXH.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,Kechaoda,Ice Blue,128 GB
"realme C55 (Rainy Night, 64 GB)","₹8,999",https://www.flipkart.com/realme-c55-rainy-night-64-gb/p/itm054283d14c56e?pid=MOBGNBYJVHS63AAY&lid=LSTMOBGNBYJVHS63AAY2TVRIY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_237&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGNBYJVHS63AAY.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,realme,Blue Black,128 GB
"realme C55 (Rainforest, 64 GB)","₹8,999",https://www.flipkart.com/realme-c55-rainforest-64-gb/p/itm054283d14c56e?pid=MOBGNBYJTZYZJZM5&lid=LSTMOBGNBYJTZYZJZM58JKCAH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_238&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGNBYJTZYZJZM5.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,realme,Stardust Silver,256 GB
Jio PRIMA 4G,"₹2,899",https://www.flipkart.com/jio-prima-4g/p/itm68d4c420841af?pid=MOBGWMEU5HTY8GS9&lid=LSTMOBGWMEU5HTY8GS9NS30GA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_239&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGWMEU5HTY8GS9.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,Jio,Glimmer Black,128 GB
"OnePlus Nord 3 5G (Misty Green, 256 GB)","₹37,630",https://www.flipkart.com/oneplus-nord-3-5g-misty-green-256-gb/p/itm5fc87afce35dc?pid=MOBGRK3284RMGYSX&lid=LSTMOBGRK3284RMGYSXGW6X0U&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_240&otracker=browse&fm=organic&iid=bb27c256-7847-452d-9dac-a8ad119122c7.MOBGRK3284RMGYSX.SEARCH&ppt=None&ppn=None&ssid=8o9tb7n0f40000001713283736115,OnePlus,Aurora Gold,128 GB
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_241&otracker=browse&fm=organic&iid=en_YB2zCvTVEo-0eboiIHpP-DR9NnvL7H1qmp1Chn3r-7iLUvTBVQjeIHK9aGBRxBWrUhCgNtUJgrdrwsXsjTCLxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,Nothing,2a,Not available
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Graphite, 128 GB)","₹29,999",https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-graphite-128-gb/p/itm5a614a9761bc7?pid=MOBGTKQGXJDVF95N&lid=LSTMOBGTKQGXJDVF95NQOMKIW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_242&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGTKQGXJDVF95N.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,Samsung,Starfrost White,128 GB
"OnePlus 11R 5G (Galactic Silver, 256 GB)","₹36,498",https://www.flipkart.com/oneplus-11r-5g-galactic-silver-256-gb/p/itmd8344a066fd54?pid=MOBGN3BQGU5BRTHZ&lid=LSTMOBGN3BQGU5BRTHZKJU8K7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_243&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGN3BQGU5BRTHZ.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,OnePlus,Power Black,64 GB
"REDMI 12 5G (Pastel Blue, 128 GB)","₹12,999",https://www.flipkart.com/redmi-12-5g-pastel-blue-128-gb/p/itm78076aae16588?pid=MOBGS7K3BFTXMMGG&lid=LSTMOBGS7K3BFTXMMGGHGLY9K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_244&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGS7K3BFTXMMGG.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,REDMI,Ocean Green,128 GB
"OnePlus 11R 5G (Sonic Black, 128 GB)","₹33,209",https://www.flipkart.com/oneplus-11r-5g-sonic-black-128-gb/p/itmd8344a066fd54?pid=MOBGQ9PX4FCMG5MP&lid=LSTMOBGQ9PX4FCMG5MPLWZ0HK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_245&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGQ9PX4FCMG5MP.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,OnePlus,Charcoal Black,128 GB
SAMSUNG GT 1200 R/I/M,"₹1,399",https://www.flipkart.com/samsung-gt-1200-r-i-m/p/itmdzmt5ggjhsyft?pid=MOBDZMSVFTR6JD3K&lid=LSTMOBDZMSVFTR6JD3K44CBZO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_246&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBDZMSVFTR6JD3K.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,SAMSUNG,Ice Blue,128 GB
"OnePlus 11R 5G (Red, 128 GB)","₹39,999",https://www.flipkart.com/oneplus-11r-5g-red-128-gb/p/itmd8344a066fd54?pid=MOBGU5H75Z53G2TT&lid=LSTMOBGU5H75Z53G2TTNIXEFH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_247&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGU5H75Z53G2TT.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,OnePlus,Ink blue,128 GB
"realme 12 Pro+ 5G (Navigator Beige, 128 GB)","₹29,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-128-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SCYWVCQEH&lid=LSTMOBGWH8SCYWVCQEHVT9AUP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_248&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGWH8SCYWVCQEH.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,realme,Ash Black,128 GB
"realme 12 Pro 5G (Navigator Beige, 256 GB)","₹26,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itmcc78f150eeabd?pid=MOBGWH8SSGEEZRDA&lid=LSTMOBGWH8SSGEEZRDAM6ZCMA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_249&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGWH8SSGEEZRDA.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,realme,Ink blue,128 GB
"realme 12 Pro 5G (Submarine Blue, 256 GB)","₹26,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-256-gb/p/itmcc78f150eeabd?pid=MOBGWH8SBYXG332N&lid=LSTMOBGWH8SBYXG332NJ3OT7D&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_250&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGWH8SBYXG332N.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,realme,Royal Blue,64 GB
"Infinix HOT 30 5G (Aurora Blue, 128 GB)","₹12,999",https://www.flipkart.com/infinix-hot-30-5g-aurora-blue-128-gb/p/itm6d838a176d8c4?pid=MOBGR4GQRX8WPGMG&lid=LSTMOBGR4GQRX8WPGMGTHI2N4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_251&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGR4GQRX8WPGMG.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,Infinix,White,512 GB
DIZO Star 500,"₹1,999",https://www.flipkart.com/dizo-star-500/p/itm120ee1cab516b?pid=MOBG2MCCRRJHQYCS&lid=LSTMOBG2MCCRRJHQYCSGKAYDZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_252&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBG2MCCRRJHQYCS.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,DIZO,Groovy Violet,128 GB
"Motorola e13 (Little Boy Blue, 128 GB)","₹7,499",https://www.flipkart.com/motorola-e13-little-boy-blue-128-gb/p/itm66c82f55a50c5?pid=MOBGR4J7YNRQY2BX&lid=LSTMOBGR4J7YNRQY2BXTHV4TL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_253&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGR4J7YNRQY2BX.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,Motorola,Starshine Green,128 GB
Micromax X513+,₹995,https://www.flipkart.com/micromax-x513/p/itmbe37b321587ec?pid=MOBGRESEQFWQYBBH&lid=LSTMOBGRESEQFWQYBBHOPCEER&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_254&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGRESEQFWQYBBH.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,Micromax,Satin Blue,64 GB
"Apple iPhone 15 (Pink, 128 GB)","₹65,999",https://www.flipkart.com/apple-iphone-15-pink-128-gb/p/itm7579ed94ca647?pid=MOBGTAGPNMZA5PU5&lid=LSTMOBGTAGPNMZA5PU5MHAHWI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_255&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGTAGPNMZA5PU5.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,Apple,Glacier Blue,128 GB
"Infinix Zero 30 5G (Fantasy Purple, 256 GB)","₹23,999",https://www.flipkart.com/infinix-zero-30-5g-fantasy-purple-256-gb/p/itm38408251441a4?pid=MOBGSFECWEYCTMBU&lid=LSTMOBGSFECWEYCTMBU3SEUXQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_256&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGSFECWEYCTMBU.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,Infinix,Sea Green,64 GB
LAVA Hero 600i Sapphire Blue,₹898,https://www.flipkart.com/lava-hero-600i-sapphire-blue/p/itmf4b40ad6ec70b?pid=MOBGKFJJ23BK8GDT&lid=LSTMOBGKFJJ23BK8GDTLBSVWJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_257&otracker=browse&fm=organic&iid=1bdab71e-8cae-400a-a06b-353e851c3560.MOBGKFJJ23BK8GDT.SEARCH&ppt=None&ppn=None&ssid=cvhtyonfog0000001713283740175,LAVA,Jade Black,128 GB
