Phone,Price,Mobile Link,Rating
"realme C55 (Rainy Night, 128 GB)","₹13,999",https://www.flipkart.com/realme-c55-rainy-night-128-gb/p/itm054283d14c56e?pid=MOBGNBYJZJEHR4QN&lid=LSTMOBGNBYJZJEHR4QNO7O0KI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_243&otracker=browse&fm=organic&iid=c695834b-e705-45fc-89d9-34dbe169fd25.MOBGNBYJZJEHR4QN.SEARCH&ppt=None&ppn=None&ssid=nauptgnc5s0000001713053094247,4.4
"OnePlus Nord 3 5G (Tempest Gray, 256 GB)","₹35,700",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-256-gb/p/itm5fc87afce35dc?pid=MOBGRK35QGGTMTZ3&lid=LSTMOBGRK35QGGTMTZ3Z6ASYK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_245&otracker=browse&fm=organic&iid=c695834b-e705-45fc-89d9-34dbe169fd25.MOBGRK35QGGTMTZ3.SEARCH&ppt=None&ppn=None&ssid=nauptgnc5s0000001713053094247,4.4
"OnePlus Nord 3 5G (Misty Green, 128 GB)","₹24,278",https://www.flipkart.com/oneplus-nord-3-5g-misty-green-128-gb/p/itm5fc87afce35dc?pid=MOBGRKA2GBGGS6QZ&lid=LSTMOBGRKA2GBGGS6QZKZQXM2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_249&otracker=browse&fm=organic&iid=c695834b-e705-45fc-89d9-34dbe169fd25.MOBGRKA2GBGGS6QZ.SEARCH&ppt=None&ppn=None&ssid=nauptgnc5s0000001713053094247,4.4
"realme 12 Pro+ 5G (Explorer Red, 256 GB)","₹33,999",https://www.flipkart.com/realme-12-pro-5g-explorer-red-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SB4QUY3H7&lid=LSTMOBGWH8SB4QUY3H7UBIQFM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_270&otracker=browse&fm=organic&iid=b7d458cd-db99-4d15-9161-adb303b9363d.MOBGWH8SB4QUY3H7.SEARCH&ppt=None&ppn=None&ssid=7goz6hwveo0000001713053095493,4.4
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)","₹33,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SERYVVPV8&lid=LSTMOBGWH8SERYVVPV8SQMM6S&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_273&otracker=browse&fm=organic&iid=b7d458cd-db99-4d15-9161-adb303b9363d.MOBGWH8SERYVVPV8.SEARCH&ppt=None&ppn=None&ssid=7goz6hwveo0000001713053095493,4.4
"realme 12 Pro+ 5G (Navigator Beige, 256 GB)","₹33,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8STKHPCKGN&lid=LSTMOBGWH8STKHPCKGNZGIONJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_274&otracker=browse&fm=organic&iid=b7d458cd-db99-4d15-9161-adb303b9363d.MOBGWH8STKHPCKGN.SEARCH&ppt=None&ppn=None&ssid=7goz6hwveo0000001713053095493,4.4
"realme C55 (Sunshower, 64 GB)","₹8,999",https://www.flipkart.com/realme-c55-sunshower-64-gb/p/itm054283d14c56e?pid=MOBGNBYJCXN6WRB3&lid=LSTMOBGNBYJCXN6WRB3WXXMAE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_284&otracker=browse&fm=organic&iid=b7d458cd-db99-4d15-9161-adb303b9363d.MOBGNBYJCXN6WRB3.SEARCH&ppt=None&ppn=None&ssid=7goz6hwveo0000001713053095493,4.4
"realme 12x 5G (Twilight Purple, 128 GB)","₹13,499",https://www.flipkart.com/realme-12x-5g-twilight-purple-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BMYWCAZEC&lid=LSTMOBGYQ6BMYWCAZECB5I66N&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_304&otracker=browse&fm=organic&iid=705a8e05-95f3-4b99-88fd-d9d0d6837ea6.MOBGYQ6BMYWCAZEC.SEARCH&ppt=None&ppn=None&ssid=s894gdbonk0000001713053097460,4.4
"realme 12x 5G (Woodland Green, 128 GB)","₹13,499",https://www.flipkart.com/realme-12x-5g-woodland-green-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BETBWFTDH&lid=LSTMOBGYQ6BETBWFTDHJLSPJZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_305&otracker=browse&fm=organic&iid=705a8e05-95f3-4b99-88fd-d9d0d6837ea6.MOBGYQ6BETBWFTDH.SEARCH&ppt=None&ppn=None&ssid=s894gdbonk0000001713053097460,4.4
"IQOO Z7 Pro 5G (Graphite Matte, 256 GB)","₹24,842",https://www.flipkart.com/iqoo-z7-pro-5g-graphite-matte-256-gb/p/itm483b74cd6f587?pid=MOBGTBFHY3K5EMWZ&lid=LSTMOBGTBFHY3K5EMWZG1LCWL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_340&otracker=browse&fm=organic&iid=ef38d107-63c3-4373-b9da-739b513b8623.MOBGTBFHY3K5EMWZ.SEARCH&ppt=None&ppn=None&ssid=9onuossots0000001713053099655,4.4
