Phone,Price,Mobile Link,Brand,Color
"realme Narzo 70 Pro 5G (Glass Gold, 128 GB)","₹18,843",https://www.flipkart.com/realme-narzo-70-pro-5g-glass-gold-128-gb/p/itm5f12ccbe8d955?pid=MOBGZ5M6PATZHMTP&lid=LSTMOBGZ5M6PATZHMTPK6FHS8&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_350&otracker=browse&fm=organic&iid=abae0181-f16d-4fe7-96f9-e40d0a11c662.MOBGZ5M6PATZHMTP.SEARCH&ppt=None&ppn=None&ssid=ggdegu0tio0000001713046106974,realme,realme Narzo 70 Pro 5G (Glass Gold
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_351&otracker=browse&fm=organic&iid=en_Pe1TnLwLlXmKTpR5aJ_KCHzRuH9yN4wQFZhOcVKbJdQLyDmxSAZ1utM8AKOijE8vDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ggdegu0tio0000001713046106974,SAMSUNG,SAMSUNG Galaxy F15 5G (Jazzy Green
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_352&otracker=browse&fm=organic&iid=en_Pe1TnLwLlXmKTpR5aJ_KCHzRuH9yN4wQFZhOcVKbJdQsmXjq_8MEYn20V4kAgx7FBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ggdegu0tio0000001713046106974,SAMSUNG,SAMSUNG Galaxy F54 5G (Stardust Silver
"itel A70 | 5000 mAh Battery |13MP Dual Rear Camera | Type C Charging (Starlish Black, 64 GB)","₹6,489",https://www.flipkart.com/itel-a70-5000-mah-battery-13mp-dual-rear-camera-type-c-charging-starlish-black-64-gb/p/itm6d8c14401ec68?pid=MOBGX8MYUZN2T2GT&lid=LSTMOBGX8MYUZN2T2GTFGP7QN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_353&otracker=browse&fm=organic&iid=abae0181-f16d-4fe7-96f9-e40d0a11c662.MOBGX8MYUZN2T2GT.SEARCH&ppt=None&ppn=None&ssid=ggdegu0tio0000001713046106974,itel,itel A70 | 5000 mAh Battery |13MP Dual Rear Camera | Type C Charging (Starlish Black
LAVA A3 Vibe,"₹1,212",https://www.flipkart.com/lava-a3-vibe/p/itmed3fd7c1336a8?pid=MOBFFTG39EVNDGH8&lid=LSTMOBFFTG39EVNDGH8PX1DAM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_354&otracker=browse&fm=organic&iid=abae0181-f16d-4fe7-96f9-e40d0a11c662.MOBFFTG39EVNDGH8.SEARCH&ppt=None&ppn=None&ssid=ggdegu0tio0000001713046106974,LAVA,Not available
"REDMI 13C (Starshine Green, 256 GB)","₹10,999",https://www.flipkart.com/redmi-13c-starshine-green-256-gb/p/itm239bcaee875b5?pid=MOBGW4HKHCHBPGGH&lid=LSTMOBGW4HKHCHBPGGHGNINOX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_355&otracker=browse&fm=organic&iid=abae0181-f16d-4fe7-96f9-e40d0a11c662.MOBGW4HKHCHBPGGH.SEARCH&ppt=None&ppn=None&ssid=ggdegu0tio0000001713046106974,REDMI,REDMI 13C (Starshine Green
"REDMI Note 11 (Horizon Blue, 128 GB)","₹11,225",https://www.flipkart.com/redmi-note-11-horizon-blue-128-gb/p/itm5cc0b8e0001d9?pid=MOBGHDXJVF6QJMJD&lid=LSTMOBGHDXJVF6QJMJDIODFAK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_356&otracker=browse&fm=organic&iid=abae0181-f16d-4fe7-96f9-e40d0a11c662.MOBGHDXJVF6QJMJD.SEARCH&ppt=None&ppn=None&ssid=ggdegu0tio0000001713046106974,REDMI,REDMI Note 11 (Horizon Blue
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_357&otracker=browse&fm=organic&iid=en_Pe1TnLwLlXmKTpR5aJ_KCHzRuH9yN4wQFZhOcVKbJdR_SJi_uGLJzXEDE-HJfi7zOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ggdegu0tio0000001713046106974,SAMSUNG,SAMSUNG Galaxy F14 5G (OMG Black
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_358&otracker=browse&fm=organic&iid=en_Pe1TnLwLlXmKTpR5aJ_KCHzRuH9yN4wQFZhOcVKbJdT3hz82eUWQmE-IRCZpFZE_QbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=ggdegu0tio0000001713046106974,SAMSUNG,SAMSUNG Galaxy F15 5G (Ash Black
SAMSUNG Guru Music 2,"₹2,499",https://www.flipkart.com/samsung-guru-music-2/p/itm2c9ea56f8959f?pid=MOBF54P4G66ZBJ9K&lid=LSTMOBF54P4G66ZBJ9KXMDV9N&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_359&otracker=browse&fm=organic&iid=abae0181-f16d-4fe7-96f9-e40d0a11c662.MOBF54P4G66ZBJ9K.SEARCH&ppt=None&ppn=None&ssid=ggdegu0tio0000001713046106974,SAMSUNG,Not available
SAMSUNG SM-B310EZDDINS,"₹1,799",https://www.flipkart.com/samsung-sm-b310ezddins/p/itm1085fbe90ba3b?pid=MOBFXZXGCNBAKUSA&lid=LSTMOBFXZXGCNBAKUSAQGOUMF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_360&otracker=browse&fm=organic&iid=abae0181-f16d-4fe7-96f9-e40d0a11c662.MOBFXZXGCNBAKUSA.SEARCH&ppt=None&ppn=None&ssid=ggdegu0tio0000001713046106974,SAMSUNG,Not available
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_361&otracker=browse&fm=organic&iid=en_FxKxBMr0-VXezv3858ZyA-tYisjeAkR7_YZq6UxGNNGonky3eHiofLAX4T8-akysqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,REDMI,REDMI 13C (Starfrost White
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_362&otracker=browse&fm=organic&iid=en_FxKxBMr0-VXezv3858ZyA-tYisjeAkR7_YZq6UxGNNE10CT-JwVCBWyUjTOdmSMlWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,SAMSUNG,SAMSUNG Galaxy F15 5G (Ash Black
"Tecno Spark Go 2024 (Gravity Black, 128 GB)","₹7,399",https://www.flipkart.com/tecno-spark-go-2024-gravity-black-128-gb/p/itmafa216c7c0efb?pid=MOBGXYEGTSVEZ6TJ&lid=LSTMOBGXYEGTSVEZ6TJLGUGID&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_363&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGXYEGTSVEZ6TJ.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,Tecno,Tecno Spark Go 2024 (Gravity Black
"Tecno Spark Go 2024 (Mystery White, 128 GB)","₹7,399",https://www.flipkart.com/tecno-spark-go-2024-mystery-white-128-gb/p/itmafa216c7c0efb?pid=MOBGXYEEQBXGMQZH&lid=LSTMOBGXYEEQBXGMQZHYUKKDZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_364&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGXYEEQBXGMQZH.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,Tecno,Tecno Spark Go 2024 (Mystery White
"Tecno Spark Go 2024 (Magic Skin Green, 128 GB)","₹7,399",https://www.flipkart.com/tecno-spark-go-2024-magic-skin-green-128-gb/p/itmafa216c7c0efb?pid=MOBGXYEM6JM5PTEX&lid=LSTMOBGXYEM6JM5PTEXDVZEFH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_365&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGXYEM6JM5PTEX.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,Tecno,Tecno Spark Go 2024 (Magic Skin Green
"IQOO Z7s 5G (Norway Blue, 128 GB)","₹15,900",https://www.flipkart.com/iqoo-z7s-5g-norway-blue-128-gb/p/itmd271c852acda8?pid=MOBGPVH5JJZ4JBSC&lid=LSTMOBGPVH5JJZ4JBSCQF37KZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_366&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGPVH5JJZ4JBSC.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,IQOO,IQOO Z7s 5G (Norway Blue
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_367&otracker=browse&fm=organic&iid=en_FxKxBMr0-VXezv3858ZyA-tYisjeAkR7_YZq6UxGNNFonWz7PEqcaOb4YZ6PxfS7kUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,Xiaomi,Xiaomi 14 Ultra (White
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_368&otracker=browse&fm=organic&iid=en_FxKxBMr0-VXezv3858ZyA-tYisjeAkR7_YZq6UxGNNHPWw9ontGU27xwN8Bi8wV4hLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,SAMSUNG,SAMSUNG Galaxy F15 5G (Groovy Violet
"REDMI 10 Power (Power Black, 128 GB)","₹9,980",https://www.flipkart.com/redmi-10-power-power-black-128-gb/p/itm97f5d2ec83588?pid=MOBGHDXFYKKZFZGV&lid=LSTMOBGHDXFYKKZFZGVVMTREX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_369&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGHDXFYKKZFZGV.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,REDMI,REDMI 10 Power (Power Black
"REDMI Note 11 (Horizon Blue, 128 GB)","₹11,225",https://www.flipkart.com/redmi-note-11-horizon-blue-128-gb/p/itm5cc0b8e0001d9?pid=MOBGHDXJVF6QJMJD&lid=LSTMOBGHDXJVF6QJMJDIODFAK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_370&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGHDXJVF6QJMJD.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,REDMI,REDMI Note 11 (Horizon Blue
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_371&otracker=browse&fm=organic&iid=en_FxKxBMr0-VXezv3858ZyA-tYisjeAkR7_YZq6UxGNNGkJmwvv4KGCY_UwM4iKU0k1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,REDMI,REDMI 12 5G (Jade Black
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_372&otracker=browse&fm=organic&iid=en_FxKxBMr0-VXezv3858ZyA-tYisjeAkR7_YZq6UxGNNEgoYhPkQaloxl6ekMJIQtblQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,SAMSUNG,SAMSUNG Galaxy A15 5G (Blue Black
"REDMI Note 13 5G (Prism Gold, 128 GB)","₹16,934",https://www.flipkart.com/redmi-note-13-5g-prism-gold-128-gb/p/itm82475e073eb2e?pid=MOBGXYWXMQEFE9VH&lid=LSTMOBGXYWXMQEFE9VHWNJ9UE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_373&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGXYWXMQEFE9VH.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,REDMI,REDMI Note 13 5G (Prism Gold
"itel P40 Plus (Icy Cyan, 128 GB)","₹6,895",https://www.flipkart.com/itel-p40-plus-icy-cyan-128-gb/p/itm87211ca9aeb8a?pid=MOBGUSWEHCJQDMDZ&lid=LSTMOBGUSWEHCJQDMDZXGZVLY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_374&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGUSWEHCJQDMDZ.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,itel,itel P40 Plus (Icy Cyan
"IQOO Z7S 5G (Norway Blue, 128 GB)","₹17,800",https://www.flipkart.com/iqoo-z7s-5g-norway-blue-128-gb/p/itmd271c852acda8?pid=MOBGPUD6Z7X6YPHT&lid=LSTMOBGPUD6Z7X6YPHTVX1GTA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_375&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGPUD6Z7X6YPHT.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,IQOO,IQOO Z7S 5G (Norway Blue
"realme Narzo 70 Pro 5G (Glass Green, 256 GB)","₹20,489",https://www.flipkart.com/realme-narzo-70-pro-5g-glass-green-256-gb/p/itm5f12ccbe8d955?pid=MOBGZ5MGZY6HXZWC&lid=LSTMOBGZ5MGZY6HXZWCYMWYRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_376&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGZ5MGZY6HXZWC.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,realme,realme Narzo 70 Pro 5G (Glass Green
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_377&otracker=browse&fm=organic&iid=en_FxKxBMr0-VXezv3858ZyA-tYisjeAkR7_YZq6UxGNNEiR_nr4znKJQPNKVtNpbZ7DiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,SAMSUNG,SAMSUNG Galaxy F15 5G (Jazzy Green
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_378&otracker=browse&fm=organic&iid=en_FxKxBMr0-VXezv3858ZyA-tYisjeAkR7_YZq6UxGNNEEpGVTdu2iZckvwgsX05g7BmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,SAMSUNG,SAMSUNG Galaxy F54 5G (Stardust Silver
"IQOO Z7s 5G (?Pacific Night, 128 GB)","₹16,400",https://www.flipkart.com/iqoo-z7s-5g-pacific-night-128-gb/p/itmd271c852acda8?pid=MOBGPYGMXWYFYPMX&lid=LSTMOBGPYGMXWYFYPMXBC7JS0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_379&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGPYGMXWYFYPMX.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,IQOO,IQOO Z7s 5G (?Pacific Night
"realme Narzo 70 Pro 5G (Glass Gold, 256 GB)","₹20,285",https://www.flipkart.com/realme-narzo-70-pro-5g-glass-gold-256-gb/p/itm5f12ccbe8d955?pid=MOBGZ5MRKJYQUKGN&lid=LSTMOBGZ5MRKJYQUKGNLJATFC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_380&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGZ5MRKJYQUKGN.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,realme,realme Narzo 70 Pro 5G (Glass Gold
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_381&otracker=browse&fm=organic&iid=en_FxKxBMr0-VXezv3858ZyA-tYisjeAkR7_YZq6UxGNNFxTnDT2pHTDizig1a1ekxNOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,SAMSUNG,SAMSUNG Galaxy F14 5G (OMG Black
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_382&otracker=browse&fm=organic&iid=en_FxKxBMr0-VXezv3858ZyA-tYisjeAkR7_YZq6UxGNNF8Ui7VnN68gqPa-PdG-0whQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,SAMSUNG,SAMSUNG Galaxy F15 5G (Ash Black
"REDMI A2 (Classic Black, 64 GB)","₹7,499",https://www.flipkart.com/redmi-a2-classic-black-64-gb/p/itmc697c31ccda00?pid=MOBGZF9PVHGK6KNJ&lid=LSTMOBGZF9PVHGK6KNJ5LWLVU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_383&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGZF9PVHGK6KNJ.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,REDMI,REDMI A2 (Classic Black
Nokia 105 Classic with Charger,"₹1,099",https://www.flipkart.com/nokia-105-classic-charger/p/itmce67f340bc3c1?pid=MOBGWZUWRM7SF3FH&lid=LSTMOBGWZUWRM7SF3FH8WILPE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_384&otracker=browse&fm=organic&iid=3966e455-5cec-4c8c-a4b8-fe894ec720db.MOBGWZUWRM7SF3FH.SEARCH&ppt=None&ppn=None&ssid=77fg5lhbkw0000001713046108291,Nokia,Not available
"Tecno Spark Go 2024 (Gravity Black, 64 GB)","₹7,199",https://www.flipkart.com/tecno-spark-go-2024-gravity-black-64-gb/p/itmafa216c7c0efb?pid=MOBGWBA88ZVGQQHF&lid=LSTMOBGWBA88ZVGQQHFANJQJP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_385&otracker=browse&fm=organic&iid=a4a5a7ae-6b96-48dd-a13b-ca2e65f53479.MOBGWBA88ZVGQQHF.SEARCH&ppt=None&ppn=None&ssid=8yh57f2fj40000001713046109652,Tecno,Tecno Spark Go 2024 (Gravity Black
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","₹1,249",https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm13dfe84676a79?pid=MOBGC96FRD7DB2R7&lid=LSTMOBGC96FRD7DB2R7NQC7BU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_386&otracker=browse&fm=organic&iid=a4a5a7ae-6b96-48dd-a13b-ca2e65f53479.MOBGC96FRD7DB2R7.SEARCH&ppt=None&ppn=None&ssid=8yh57f2fj40000001713046109652,Nokia,Nokia 105 Single SIM
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_387&otracker=browse&fm=organic&iid=en_d-P6J6CMQXczAUh2bvKTOeQtiS8qMsjLiTmnyWipotmTQct-xWlKLO9tJ1oJlSy777_77kZhj6gT2l0VGYoaWPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=8yh57f2fj40000001713046109652,SAMSUNG,SAMSUNG Galaxy F15 5G (Ash Black
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_388&otracker=browse&fm=organic&iid=en_d-P6J6CMQXczAUh2bvKTOeQtiS8qMsjLiTmnyWipotnWY5Ohfty8OZaDCMsTbiiOPYUGIjUOADVcPXDZVgj3UvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=8yh57f2fj40000001713046109652,REDMI,REDMI 13C (Starfrost White
LAVA A7 Torch Dual Sim Keypad Phone|2574 mAh Battery|Expandable Upto 32 GB,"₹1,397",https://www.flipkart.com/lava-a7-torch-dual-sim-keypad-phone-2574-mah-battery-expandable-upto-32-gb/p/itm2009388a2a9af?pid=MOBGSSU5XVUHND2S&lid=LSTMOBGSSU5XVUHND2SJAVI64&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_389&otracker=browse&fm=organic&iid=a4a5a7ae-6b96-48dd-a13b-ca2e65f53479.MOBGSSU5XVUHND2S.SEARCH&ppt=None&ppn=None&ssid=8yh57f2fj40000001713046109652,LAVA,Not available
"realme 12x 5G (Twilight Purple, 128 GB)","₹14,999",https://www.flipkart.com/realme-12x-5g-twilight-purple-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BVK8HYMAG&lid=LSTMOBGYQ6BVK8HYMAGXL2LRY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_390&otracker=browse&fm=organic&iid=a4a5a7ae-6b96-48dd-a13b-ca2e65f53479.MOBGYQ6BVK8HYMAG.SEARCH&ppt=None&ppn=None&ssid=8yh57f2fj40000001713046109652,realme,realme 12x 5G (Twilight Purple
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_391&otracker=browse&fm=organic&iid=en_d-P6J6CMQXczAUh2bvKTOeQtiS8qMsjLiTmnyWipotlVohoY4Tsahhf87xSfD_fOkUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=8yh57f2fj40000001713046109652,Xiaomi,Xiaomi 14 Ultra (White
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_392&otracker=browse&fm=organic&iid=en_d-P6J6CMQXczAUh2bvKTOeQtiS8qMsjLiTmnyWipotkFxr4EnOg_M65bL8tmbD5hhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=8yh57f2fj40000001713046109652,SAMSUNG,SAMSUNG Galaxy F15 5G (Groovy Violet
"Tecno Spark Go 2024 (Mystery White, 64 GB)","₹6,899",https://www.flipkart.com/tecno-spark-go-2024-mystery-white-64-gb/p/itmafa216c7c0efb?pid=MOBGWFB4GM4RHQER&lid=LSTMOBGWFB4GM4RHQERRTDHGR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_393&otracker=browse&fm=organic&iid=a4a5a7ae-6b96-48dd-a13b-ca2e65f53479.MOBGWFB4GM4RHQER.SEARCH&ppt=None&ppn=None&ssid=8yh57f2fj40000001713046109652,Tecno,Tecno Spark Go 2024 (Mystery White
Nokia 106,"₹1,199",https://www.flipkart.com/nokia-106/p/itmfcyw3prg7xvrs?pid=MOBFCYHEXUT5HZFF&lid=LSTMOBFCYHEXUT5HZFFJAV7LW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_394&otracker=browse&fm=organic&iid=a4a5a7ae-6b96-48dd-a13b-ca2e65f53479.MOBFCYHEXUT5HZFF.SEARCH&ppt=None&ppn=None&ssid=8yh57f2fj40000001713046109652,Nokia,Not available
